id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating
6.38404E+17,81320394,2,Cambria Heights,40.69578,-73.73006,Entire home,Entire home/apt,2,1,1,$40.00 ,1,28,1,4
6.40419E+17,156047478,7,Harlem,40.81545,-73.94048,Entire rental unit,Entire home/apt,2,1,1,$80.00 ,30,0,2,5
6.40437E+17,401709949,20,Bedford-Stuyvesant,40.69967219,-73.94036893,Private room in rental unit,Private room,1,1,1,$67.00 ,30,7,3,4.33
6.41216E+17,460273604,3,Middle Village,40.72459998,-73.8729577,Private room in rental unit,Private room,2,1,1,$76.00 ,1,8,10,5
6.41216E+17,460273604,3,Middle Village,40.72584088,-73.87109885,Private room in rental unit,Private room,2,1,1,$74.00 ,1,4,16,4.63
6.41217E+17,50819013,1,Lower East Side,40.71973,-73.98759,Entire rental unit,Entire home/apt,2,1,1,$280.00 ,4,7,1,5
6.38416E+17,50411791,4,Harlem,40.82282,-73.9458,Private room in rental unit,Private room,2,1,1,$90.00 ,2,1,11,4.73
6.41229E+17,462385248,3,Bushwick,40.6885,-73.91814,Private room in rental unit,Private room,2,1,1,$107.00 ,5,18,4,4.75
6.38516E+17,348034609,6,Soundview,40.827957,-73.879745,Room in hotel,Private room,2,1,1,$171.00 ,1,30,2,3
6.41248E+17,239844232,3,Canarsie,40.6394716,-73.8980679,Private room in rental unit,Private room,2,1,1,$80.00 ,3,17,1,5
6.41255E+17,462385248,3,Bedford-Stuyvesant,40.68717,-73.91829,Private room in rental unit,Private room,2,1,1,$107.00 ,5,22,2,5
6.3856E+17,461769511,4,Fordham,40.854424,-73.898941,Private room in rental unit,Private room,2,1,1,$71.00 ,2,23,3,4.67
6.4055E+17,56031043,1,Upper East Side,40.77538,-73.95319,Entire condo,Entire home/apt,4,1,1,$415.00 ,3,2,4,5
6.4127E+17,37266055,1,Williamsburg,40.71402,-73.96114,Entire rental unit,Entire home/apt,3,1,1,$325.00 ,2,0,4,4.5
6.41277E+17,462385248,3,Bushwick,40.68847,-73.91646,Private room in rental unit,Private room,2,1,1,$107.00 ,5,20,6,5
6.40554E+17,6271572,1,Flatbush,40.65232,-73.95352,Entire rental unit,Entire home/apt,3,1,1,$200.00 ,14,2,1,5
6.40561E+17,265524694,3,Claremont Village,40.83532,-73.90805,Private room in rental unit,Private room,2,1,1,$71.00 ,3,24,3,4
6.38641E+17,97328229,7,Tremont,40.84292,-73.89103,Private room in rental unit,Private room,2,1,1,$48.00 ,30,0,1,5
6.40578E+17,447621395,1,Harlem,40.80587352,-73.94670945,Private room in townhouse,Private room,2,1,1,$119.00 ,2,0,5,4.8
6.38873E+17,332212831,2,Upper West Side,40.80003,-73.96451,Private room in rental unit,Private room,2,1,1,$149.00 ,4,14,2,5
6.38944E+17,461848161,3,Murray Hill,40.74853,-73.97904,Entire rental unit,Entire home/apt,3,1,1,$184.00 ,4,0,3,4.67
6.41399E+17,81585173,11,Murray Hill,40.75042414,-73.97574898,Private room in rental unit,Private room,1,1,1,$230.00 ,2,12,2,5
6.38952E+17,65375828,4,Kips Bay,40.74168,-73.97953,Entire rental unit,Entire home/apt,3,1,1,$328.00 ,2,24,2,5
6.41407E+17,350254795,4,Bedford-Stuyvesant,40.68364,-73.93956,Private room in rental unit,Private room,1,1,1,$82.00 ,1,6,17,4.82
6.38957E+17,386245057,1,Bedford-Stuyvesant,40.68867661,-73.92803716,Private room in rental unit,Private room,2,1,1,$107.00 ,2,17,7,4.86
6.41444E+17,137358866,119,Jackson Heights,40.75078289,-73.87963752,Private room in rental unit,Private room,1,1,1,$67.00 ,30,0,1,4
6.41456E+17,462025910,1,Woodside,40.75135,-73.90341,Shared room in rental unit,Shared room,3,1,1,$140.00 ,30,0,2,4.5
6.38965E+17,461852348,1,Sunnyside,40.746815,-73.923378,Private room in casa particular,Private room,2,1,1,$91.00 ,1,16,8,4.63
6.4157E+17,20539689,1,Washington Heights,40.8561129,-73.9273102,Private room in rental unit,Private room,1,1,1,$78.00 ,30,22,1,5
6.40666E+17,23944868,1,East Village,40.7264005,-73.9783462,Entire rental unit,Entire home/apt,2,1,1,$193.00 ,1,0,2,5
6.38989E+17,2664763,2,Williamsburg,40.711994,-73.963814,Entire loft,Entire home/apt,2,1,1,$689.00 ,7,0,1,5
6.3899E+17,51913277,5,Sunset Park,40.65535,-74.00298,Private room in rental unit,Private room,2,1,1,$87.00 ,1,6,17,5
6.39026E+17,210385312,1,Rego Park,40.725033,-73.858727,Entire rental unit,Entire home/apt,2,1,1,$116.00 ,7,5,6,4.67
6.40804E+17,462303111,1,Midtown,40.74841,-73.9879,Private room in rental unit,Private room,1,1,1,$197.00 ,1,4,4,5
6.41848E+17,462515782,1,East Flatbush,40.6335265,-73.9445468,Private room in rental unit,Private room,2,1,1,$84.00 ,1,4,17,4.82
6.41853E+17,2374010,1,Williamsburg,40.71328,-73.96381,Entire rental unit,Entire home/apt,2,1,1,$299.00 ,30,0,1,5
6.41863E+17,355258878,4,Mariners Harbor,40.6382,-74.16913,Private room in home,Private room,2,1,1,$83.00 ,1,26,7,4.29
6.39038E+17,284337887,15,Bushwick,40.70068,-73.93897,Private room in rental unit,Private room,1,1,1,$36.00 ,30,0,1,1
6.40849E+17,461591006,1,Flushing,40.76335176,-73.79146058,Entire home,Entire home/apt,2,1,1,$111.00 ,2,19,2,5
6.41023E+17,251772611,1,Jamaica,40.66958,-73.77127,Entire rental unit,Entire home/apt,2,1,1,$95.00 ,1,16,17,4.76
6.41926E+17,439763939,1,Wakefield,40.9029511,-73.8431699,Private room in home,Private room,1,1,1,$80.00 ,2,30,3,4.67
6.4193E+17,4483467,5,Greenpoint,40.7326,-73.9555,Entire rental unit,Entire home/apt,2,1,1,$314.00 ,5,8,1,5
6.4114E+17,24107131,1,Hell's Kitchen,40.76717805,-73.98490814,Entire rental unit,Entire home/apt,2,1,1,$350.00 ,18,2,1,5
6.41158E+17,566660,2,Longwood,40.82661,-73.90245,Private room in rental unit,Private room,2,1,1,$45.00 ,30,1,1,5
6.41994E+17,225118276,2,Astoria,40.76588,-73.92616,Private room in home,Private room,2,1,1,$60.00 ,1,5,18,4.78
6.41196E+17,5588820,5,East Village,40.72955,-73.98168,Entire rental unit,Entire home/apt,2,1,1,$195.00 ,3,0,1,5
6.39193E+17,393897747,19,Upper East Side,40.78160213,-73.95246365,Entire rental unit,Entire home/apt,3,1,1,$331.00 ,3,16,7,4.86
6.42005E+17,462558289,2,East Harlem,40.80002,-73.94409,Private room in rental unit,Private room,2,1,1,$97.00 ,1,3,31,4.81
6.42115E+17,462582919,1,Cambria Heights,40.6860695,-73.731949,Private room in home,Private room,2,1,1,$54.00 ,2,0,14,4.5
6.42994E+17,462786490,1,Bay Ridge,40.6356717,-74.0334726,Private room in rental unit,Private room,1,1,1,$69.00 ,28,29,3,3.33
6.42131E+17,140276044,5,Jamaica,40.68221196,-73.77089241,Private room in rental unit,Private room,2,1,1,$80.00 ,3,16,6,4.83
6.42136E+17,462587028,1,Forest Hills,40.73283241,-73.85204323,Private room in condo,Private room,2,1,1,$70.00 ,1,11,5,4.2
6.42162E+17,3259724,1,Williamsburg,40.71560622,-73.95229152,Entire rental unit,Entire home/apt,2,1,1,$250.00 ,1,0,4,5
6.39259E+17,460627420,2,Elmhurst,40.73957,-73.86953,Private room in home,Private room,3,1,1,$109.00 ,2,10,9,5
6.42178E+17,378759597,4,Sunnyside,40.74261,-73.92548,Private room in condo,Private room,2,1,1,$98.00 ,1,12,14,4.79
6.43313E+17,10789331,4,Clinton Hill,40.69375,-73.96619,Private room in rental unit,Private room,1,1,1,$90.00 ,3,0,4,5
6.39321E+17,6807894,1,Prospect Heights,40.67525,-73.96514,Entire rental unit,Entire home/apt,3,1,1,$200.00 ,30,0,1,5
6.43319E+17,2351242,1,Bushwick,40.6958,-73.9311,Private room in rental unit,Private room,3,1,1,$129.00 ,2,1,3,5
6.39333E+17,304541267,3,Washington Heights,40.84171,-73.93577,Private room in rental unit,Private room,2,1,1,$90.00 ,30,16,1,5
6.43326E+17,352220665,2,Bedford-Stuyvesant,40.68171068,-73.94680339,Private room in rental unit,Private room,2,1,1,$129.00 ,1,11,5,5
6.42579E+17,85298075,1,Williamsburg,40.71882663,-73.946663,Entire loft,Entire home/apt,2,1,1,$260.00 ,5,5,4,5
6.43354E+17,436303062,6,Morningside Heights,40.80417,-73.96484,Private room in rental unit,Private room,1,1,1,$89.00 ,1,5,3,4.33
6.43407E+17,17984804,1,Hell's Kitchen,40.7614804,-73.9986128,Entire rental unit,Entire home/apt,4,1,1,$375.00 ,6,7,2,5
6.3938E+17,461694282,2,Bushwick,40.7076,-73.92306,Entire rental unit,Entire home/apt,2,1,1,$220.00 ,3,6,5,4.2
6.42606E+17,131103701,2,East Flatbush,40.64331,-73.9407,Private room in guest suite,Private room,2,1,1,$100.00 ,1,17,5,5
6.44893E+17,448326434,35,Park Slope,40.67604,-73.97857,Entire rental unit,Entire home/apt,3,1,1,$200.00 ,30,0,2,5
6.4342E+17,100809424,1,Upper East Side,40.76451,-73.95867,Private room in rental unit,Private room,1,1,1,$141.00 ,1,11,8,4.75
6.4264E+17,65283625,1,Ridgewood,40.7074145,-73.9079433,Entire rental unit,Entire home/apt,2,1,1,$140.00 ,1,9,20,5
6.42669E+17,3901166,1,Fort Hamilton,40.61586119,-74.03026401,Entire rental unit,Entire home/apt,2,1,1,$189.00 ,5,0,1,5
6.42768E+17,139311,1,Williamsburg,40.71453,-73.95042,Entire guest suite,Entire home/apt,2,1,1,$140.00 ,3,0,6,4.83
6.44979E+17,83908657,1,East Village,40.72958296,-73.98733159,Entire rental unit,Entire home/apt,4,1,1,$350.00 ,3,0,1,4
6.42775E+17,354087992,27,Upper East Side,40.76128,-73.96072,Entire rental unit,Entire home/apt,5,1,1,$505.00 ,1,28,4,4.75
6.43604E+17,444792557,2,Richmond Hill,40.7027,-73.82685,Private room in rental unit,Private room,1,1,1,$60.00 ,30,0,2,5
6.43616E+17,72493368,1,Ditmars Steinway,40.77115,-73.89458,Entire home,Entire home/apt,2,1,1,$95.00 ,2,1,8,4.5
6.42779E+17,106634512,3,Ridgewood,40.69795,-73.89835,Entire rental unit,Entire home/apt,2,1,1,$115.00 ,4,19,4,4.75
6.45001E+17,136812761,6,Bedford-Stuyvesant,40.69398,-73.93648,Private room in townhouse,Private room,2,1,1,$75.00 ,1,10,9,4.78
6.43665E+17,137358866,119,Jackson Heights,40.75032,-73.88053,Private room in rental unit,Private room,1,1,1,$62.00 ,30,11,1,5
6.45057E+17,7958923,1,Gowanus,40.68092,-73.99097,Entire rental unit,Entire home/apt,4,1,1,$439.00 ,3,3,1,5
6.42868E+17,175142050,2,Bedford-Stuyvesant,40.69151,-73.93973,Private room in rental unit,Private room,1,1,1,$45.00 ,31,0,1,4
6.43688E+17,302150591,1,Bedford-Stuyvesant,40.69146,-73.94038,Entire condo,Entire home/apt,2,1,1,$152.00 ,2,3,2,5
6.45067E+17,393270710,1,Fordham,40.86258,-73.89878,Private room in rental unit,Private room,2,1,1,$93.00 ,2,16,3,5
6.42874E+17,470012658,1,Williamsbridge,40.8716,-73.85919,Private room in guest suite,Private room,2,1,1,$85.00 ,1,10,22,4.91
6.42882E+17,462733314,1,Long Island City,40.75297,-73.9347,Private room in rental unit,Private room,2,1,1,$119.00 ,2,3,2,5
6.45096E+17,452903553,2,Harlem,40.80996,-73.94252,Private room in rental unit,Private room,2,1,1,$95.00 ,2,3,8,4.63
6.42929E+17,92714156,4,Bedford-Stuyvesant,40.68626,-73.94465,Private room in rental unit,Private room,1,1,1,$82.00 ,1,0,10,5
6.42949E+17,51913277,5,Sunset Park,40.65494,-74.00379,Private room in rental unit,Private room,2,1,1,$75.00 ,1,3,15,5
6.42955E+17,446908191,3,Cypress Hills,40.68618,-73.87722,Entire rental unit,Entire home/apt,4,1,1,$120.00 ,2,10,9,4.67
6.42956E+17,245464213,2,Hell's Kitchen,40.76581,-73.99542,Private room in rental unit,Private room,2,1,1,$119.00 ,1,9,2,4.5
6.43977E+17,463020910,1,Bayswater,40.6056333,-73.7587948,Private room in rental unit,Private room,1,1,1,$40.00 ,1,18,9,4.78
6.45172E+17,36711390,3,Williamsburg,40.72034,-73.9599,Private room in rental unit,Private room,2,1,1,$200.00 ,3,1,5,5
6.4717E+17,264024635,1,Inwood,40.86689673,-73.92002217,Private room in rental unit,Private room,2,1,1,$92.00 ,1,6,2,5
6.45387E+17,228415932,6,Rosedale,40.65535,-73.74118,Private room in home,Private room,2,1,1,$49.00 ,1,17,15,4.93
6.44085E+17,463052370,1,Harlem,40.8246781,-73.9527667,Private room in rental unit,Private room,2,1,1,$90.00 ,3,5,2,5
6.47197E+17,463759573,1,Midtown,40.75374,-73.9905,Entire rental unit,Entire home/apt,4,1,1,$198.00 ,1,0,12,5
6.45427E+17,302503899,1,Morris Park,40.84969,-73.86009,Entire guest suite,Entire home/apt,2,1,1,$105.00 ,2,21,9,5
6.47221E+17,460627420,2,Elmhurst,40.740733,-73.870681,Private room in home,Private room,2,1,1,$88.00 ,2,5,8,5
6.47232E+17,463765262,1,Springfield Gardens,40.65865665,-73.75894787,Private room in rental unit,Private room,1,1,1,$96.00 ,1,26,13,4.92
6.44202E+17,428639770,5,Upper West Side,40.77953,-73.97878,Entire rental unit,Entire home/apt,3,1,1,$150.00 ,30,0,2,5
6.45571E+17,87794273,1,Concord,40.60205,-74.07389,Private room in home,Private room,4,1,1,$103.00 ,2,12,10,4.6
6.44215E+17,2020958,1,Williamsburg,40.72097,-73.96299,Entire rental unit,Entire home/apt,2,1,1,$150.00 ,30,0,1,5
6.44228E+17,382471468,3,Hell's Kitchen,40.76635,-73.98966,Entire rental unit,Entire home/apt,2,1,1,$275.00 ,2,12,4,4.5
6.47264E+17,430854617,2,East Elmhurst,40.75827448,-73.86841178,Private room in rental unit,Private room,1,1,1,$41.00 ,1,5,29,4.72
6.4559E+17,172103271,1,Gravesend,40.60625,-73.9884,Private room in condo,Private room,2,1,1,$76.00 ,1,4,9,4.89
6.47267E+17,159541257,4,Springfield Gardens,40.67773,-73.76238,Private room in rental unit,Private room,2,1,1,$120.00 ,2,29,3,5
6.45667E+17,71325123,1,Bushwick,40.69856,-73.93021,Private room in rental unit,Private room,2,1,1,$100.00 ,4,12,7,4.86
6.47624E+17,239103551,4,Brownsville,40.6641821,-73.9129914,Entire rental unit,Entire home/apt,2,1,1,$130.00 ,4,8,7,4.71
6.47641E+17,9790252,1,Williamsburg,40.71882,-73.9431,Entire rental unit,Entire home/apt,2,1,1,$110.00 ,6,0,3,5
6.47643E+17,444248960,1,Long Island City,40.75391,-73.93847,Private room in home,Private room,1,1,1,$68.00 ,2,7,11,4.91
6.44365E+17,404575129,1,East Harlem,40.7984413,-73.9385309,Private room in rental unit,Private room,1,1,1,$75.00 ,1,4,9,4.78
6.47672E+17,289687083,1,Bushwick,40.68789,-73.90715,Private room in rental unit,Private room,2,1,1,$73.00 ,2,11,5,5
6.47701E+17,24446277,2,Boerum Hill,40.68597,-73.98124,Entire rental unit,Entire home/apt,2,1,1,$119.00 ,4,0,2,5
6.47706E+17,463860904,1,Upper East Side,40.77974,-73.95013,Entire rental unit,Entire home/apt,2,1,1,$198.00 ,30,0,1,5
6.45785E+17,403471033,9,Upper East Side,40.77901,-73.94685,Shared room in rental unit,Shared room,1,1,1,$87.00 ,2,0,1,4
6.45798E+17,382572424,1,Greenpoint,40.73398,-73.95472,Private room in rental unit,Private room,2,1,1,$90.00 ,6,0,2,5
6.45842E+17,81585173,11,Midtown,40.75619,-73.98192,Entire rental unit,Entire home/apt,2,1,1,$240.00 ,2,6,3,5
6.47824E+17,376426580,4,Bushwick,40.69363,-73.90857,Private room in rental unit,Private room,1,1,1,$70.00 ,1,0,8,4.38
6.45844E+17,349078564,1,Crown Heights,40.67114929,-73.92176892,Entire rental unit,Entire home/apt,2,1,1,$170.00 ,1,10,5,4.8
6.4466E+17,392813993,1,Upper West Side,40.78385,-73.97394,Entire rental unit,Entire home/apt,4,1,1,$292.00 ,1,3,1,5
6.4592E+17,374910517,1,East New York,40.6541337,-73.87561306,Private room in rental unit,Private room,1,1,1,$53.00 ,1,16,4,5
6.47828E+17,188362851,5,Flushing,40.7586023,-73.8127627,Private room in home,Private room,2,1,1,$68.00 ,1,12,8,4.88
6.45931E+17,70249788,1,Ridgewood,40.6952105,-73.90377905,Private room in rental unit,Private room,2,1,1,$135.00 ,2,16,5,5
6.47838E+17,63311662,2,Upper East Side,40.7659324,-73.955058,Entire rental unit,Entire home/apt,4,1,1,$215.00 ,1,0,1,5
6.4473E+17,351236426,3,Springfield Gardens,40.68743,-73.74925,Entire rental unit,Entire home/apt,2,1,1,$98.00 ,2,25,11,4.45
6.4599E+17,463235374,4,Bushwick,40.69707,-73.92735,Private room in rental unit,Private room,2,1,1,$87.00 ,1,11,10,5
6.47871E+17,35331837,2,Crown Heights,40.66607,-73.95036,Private room in rental unit,Private room,1,1,1,$140.00 ,1,4,1,5
6.46024E+17,463235374,4,Bushwick,40.69501,-73.9269,Private room in rental unit,Private room,2,1,1,$99.00 ,1,4,8,5
6.44828E+17,463235374,4,Bushwick,40.69513,-73.92564,Private room in rental unit,Private room,2,1,1,$116.00 ,1,14,12,5
6.47899E+17,37079635,1,Chelsea,40.75166,-73.99548,Entire rental unit,Entire home/apt,2,1,1,$350.00 ,30,27,1,5
6.46235E+17,50939513,1,Hell's Kitchen,40.76137,-73.99391,Entire rental unit,Entire home/apt,3,1,1,$280.00 ,3,4,2,4.5
6.47904E+17,273411799,5,Laurelton,40.67601,-73.74839,Private room in home,Private room,2,1,1,$90.00 ,1,20,17,4.59
6.4488E+17,463235374,4,Bushwick,40.69501,-73.92748,Private room in rental unit,Private room,2,1,1,$91.00 ,1,12,9,5
6.44882E+17,45728073,1,Greenpoint,40.72982171,-73.95224148,Private room in rental unit,Private room,1,1,1,$132.00 ,1,0,5,4.8
6.46256E+17,401202937,54,Midtown,40.74834,-73.98744,Private room in rental unit,Private room,2,1,1,$88.00 ,1,2,1,2
6.47997E+17,159541257,4,Springfield Gardens,40.67902,-73.76093,Private room in rental unit,Private room,2,1,1,$120.00 ,2,29,1,5
6.48603E+17,85117137,1,Kew Gardens,40.706734,-73.83097255,Private room in rental unit,Private room,1,1,1,$60.00 ,2,0,1,4
6.48613E+17,433494440,3,East Harlem,40.79057,-73.94446,Private room in rental unit,Private room,1,1,1,$118.00 ,28,11,3,5
6.46291E+17,435938215,23,Chelsea,40.7542,-73.99852,Room in hotel,Private room,2,1,1,$280.00 ,1,21,2,1
6.48003E+17,265524694,3,Claremont Village,40.83634,-73.90862,Private room in rental unit,Private room,1,1,1,$61.00 ,3,22,3,4
6.46301E+17,265907664,2,Bushwick,40.69468925,-73.92093056,Private room in rental unit,Private room,2,1,1,$100.00 ,1,26,2,4.5
6.48625E+17,464111297,1,East New York,40.66321,-73.86764,Entire home,Entire home/apt,2,1,1,$129.00 ,2,14,5,5
6.48031E+17,2315692,1,Ridgewood,40.70207,-73.90246,Entire rental unit,Entire home/apt,3,1,1,$133.00 ,2,0,1,5
6.4631E+17,163094301,2,Ditmars Steinway,40.77506,-73.91337,Private room in rental unit,Private room,1,1,1,$116.00 ,1,12,9,5
6.48034E+17,421601513,5,Kingsbridge,40.86394,-73.90312,Private room in rental unit,Private room,2,1,1,$50.00 ,5,19,4,5
6.48061E+17,378759597,4,Sunnyside,40.74285,-73.92368,Private room in rental unit,Private room,2,1,1,$96.00 ,1,7,18,4.89
6.46337E+17,187487947,3,Greenpoint,40.72855185,-73.95411178,Entire rental unit,Entire home/apt,2,1,1,$182.00 ,2,9,8,4.63
6.46345E+17,1121064,1,Brighton Beach,40.57724,-73.9646,Entire rental unit,Entire home/apt,2,1,1,$285.00 ,1,20,15,5
6.46372E+17,250376883,2,Cypress Hills,40.68138,-73.86484,Private room in home,Private room,1,1,1,$41.00 ,30,27,1,5
6.48442E+17,377032450,3,Lower East Side,40.7142,-73.97952,Entire rental unit,Entire home/apt,3,1,1,$230.00 ,2,0,4,4.75
6.48749E+17,64630560,1,Greenpoint,40.72315,-73.94157,Entire rental unit,Entire home/apt,4,1,1,$210.00 ,3,0,3,3.67
6.4657E+17,122649770,3,Concourse,40.8293611,-73.9236281,Private room in home,Private room,3,1,1,$96.00 ,1,24,2,5
6.48908E+17,20170845,3,East Village,40.72269,-73.97959,Private room in condo,Private room,1,1,1,$93.00 ,1,1,12,5
6.46599E+17,140241933,2,Astoria,40.75494,-73.91409,Private room in rental unit,Private room,1,1,1,$120.00 ,1,30,1,5
6.4896E+17,365589126,1,Hell's Kitchen,40.75363,-73.99573,Entire rental unit,Entire home/apt,2,1,1,$199.00 ,30,0,3,5
6.46666E+17,340681289,1,Flushing,40.748,-73.82811,Private room in rental unit,Private room,2,1,1,$120.00 ,1,24,1,5
6.46778E+17,86847270,3,Harlem,40.81929,-73.95539,Private room in rental unit,Private room,2,1,1,$90.00 ,5,5,1,5
6.49108E+17,464214747,1,Elmhurst,40.7330334,-73.8804763,Private room in bed and breakfast,Private room,1,1,1,$79.00 ,1,0,5,4.6
6.48477E+17,59381723,1,Washington Heights,40.85247,-73.93938,Entire rental unit,Entire home/apt,2,1,1,$200.00 ,8,6,1,5
6.46983E+17,463027921,4,East Harlem,40.78954303,-73.94975413,Room in boutique hotel,Private room,2,1,1,$125.00 ,1,1,6,5
6.49152E+17,19805631,4,East Harlem,40.7992,-73.93986,Private room in rental unit,Private room,1,1,1,$52.00 ,30,5,1,5
6.49167E+17,443550954,2,Flatbush,40.64508,-73.95459,Entire rental unit,Entire home/apt,6,1,1,$135.00 ,2,12,4,4.5
6.4988E+17,29497388,1,West Village,40.73323738,-74.00143726,Entire rental unit,Entire home/apt,2,1,1,$316.00 ,3,5,3,5
6.48526E+17,5650847,1,Murray Hill,40.74777,-73.98155,Entire rental unit,Entire home/apt,3,1,1,$175.00 ,4,0,1,5
6.48535E+17,141204792,1,Harlem,40.82022,-73.95648,Entire serviced apartment,Entire home/apt,3,1,1,$110.00 ,2,0,3,3.33
6.49188E+17,6365660,1,Park Slope,40.6690285,-73.9749412,Entire rental unit,Entire home/apt,3,1,1,$295.00 ,7,0,2,4.5
6.49192E+17,136812761,6,Bedford-Stuyvesant,40.69428,-73.93467,Private room in townhouse,Private room,2,1,1,$81.00 ,1,15,13,5
6.49903E+17,464389822,6,Midtown,40.76406,-73.97863,Room in boutique hotel,Private room,2,1,1,$92.00 ,1,1,1,1
6.49198E+17,128879778,5,Sunset Park,40.64391,-74.01392,Private room in townhouse,Private room,2,1,1,$86.00 ,1,11,10,5
6.48566E+17,1658363,1,Chelsea,40.7446879,-74.00043,Entire rental unit,Entire home/apt,2,1,1,$296.00 ,1,9,3,4.67
6.51583E+17,37700204,1,Long Island City,40.74994657,-73.93883315,Entire serviced apartment,Entire home/apt,3,1,1,$209.00 ,4,2,5,3.8
6.49237E+17,287165101,1,Chelsea,40.74372,-73.99942,Entire rental unit,Entire home/apt,1,1,1,$270.00 ,1,4,5,4.8
6.49243E+17,25261935,1,South Beach,40.58692037,-74.08887918,Entire rental unit,Entire home/apt,2,1,1,$120.00 ,3,3,6,5
6.51634E+17,190915917,3,Fieldston,40.89454939,-73.89652223,Private room in rental unit,Private room,2,1,1,$87.00 ,1,27,4,4.5
6.5173E+17,414068298,15,Upper West Side,40.78087,-73.97662,Entire rental unit,Entire home/apt,3,1,1,$203.00 ,30,0,1,5
6.51908E+17,6337952,1,Dongan Hills,40.58379189,-74.10699462,Entire rental unit,Entire home/apt,4,1,1,$108.00 ,1,7,6,4.33
6.51962E+17,11939794,1,Ridgewood,40.70043529,-73.9010499,Private room in rental unit,Private room,2,1,1,$55.00 ,30,0,1,5
